scenario,arm,arm_label,lambda,cost_std,seed,horizon,cycle,price,observed_demand,estimated_elasticity,true_elasticity,residual_bias,realized_profit,oracle_price,oracle_profit,cumulative_regret
reference,controlled_variance,Controlled-variance,0.6,0.3,2,200,199,2.8480142392300656,20.9490143969056,-1.6213230419412825,-1.5,-0.12132304194128252,32.97299231268102,2.5481006869214995,28.35927786114448,487.5067328721371
reference,twosls,2SLS,0.6,0.3,2,200,0,2.461632263594843,16.50264849036482,-2.0,-1.5,-0.5,21.43166664577626,2.3259036661994905,21.497021018802403,0.06535437302614255
reference,twosls,2SLS,0.6,0.3,2,200,1,1.4358201992741462,58.17725925058031,-2.0,-1.5,-0.5,34.67457169814855,1.6796085928285112,35.19491696651319,0.5856996413907858
reference,twosls,2SLS,0.6,0.3,2,200,2,2.335924272553188,21.974294020437192,-2.0,-1.5,-0.5,22.27928852398052,2.6440893367095404,23.023174634541615,1.329585751951882
reference,twosls,2SLS,0.6,0.3,2,200,3,0.7451756291361141,235.2988255441335,-2.0,-1.5,-0.5,-7.026746421402457,1.550077407819749,43.64588358195572,52.00221575531006
reference,twosls,2SLS,0.6,0.3,2,200,4,5.1049657226712934,4.570238396062604,-2.0,-1.5,-0.5,16.53228994616468,2.9751710177868866,22.210445804283555,57.68037161342893
reference,twosls,2SLS,0.6,0.3,2,200,5,3.0847754570067187,16.69703128332511,-2.0,-1.5,-0.5,33.23563323738669,2.188527859863895,33.227076423690406,57.671814799732644
reference,twosls,2SLS,0.6,0.3,2,200,6,1.0805478057301714,140.5386208508118,-2.0,-1.5,-0.5,68.14269629267999,1.1913593798088797,61.35480545263628,50.883923959688936
reference,twosls,2SLS,0.6,0.3,2,200,7,1.3953499557050115,76.33577214807859,-2.0,-1.5,-0.5,64.29073729423062,1.1062802616154972,61.53100958057394,48.12419624603225
reference,twosls,2SLS,0.6,0.3,2,200,8,1.9791782389020545,35.78477021805275,-2.0,-1.5,-0.5,38.27716062257603,1.8190575308310801,35.08512196782932,44.932157591285545
reference,twosls,2SLS,0.6,0.3,2,200,9,2.4974340334430063,22.498497583611037,-2.0,-1.5,-0.5,23.01631868543678,2.948836450783527,22.01793684204014,43.9337757478889
reference,twosls,2SLS,0.6,0.3,2,200,10,2.7857758784165405,18.79566268959574,-2.0,-1.5,-0.5,32.83473346180201,2.0776889434748123,34.58200176815572,45.68104405424261
reference,twosls,2SLS,0.6,0.3,2,200,11,1.8591444844436178,44.11571511071371,-2.0,-1.5,-0.5,37.004445910401365,2.0406806237642225,35.24157872696138,43.918176870802625
reference,twosls,2SLS,0.6,0.3,2,200,12,1.6883114023798507,51.86218988583424,-2.0,-1.5,-0.5,39.240816548952836,1.8633501629628626,38.516633829468226,43.193994151318016
reference,twosls,2SLS,0.6,0.3,2,200,13,1.967715460171443,36.85414202168532,-2.0,-1.5,-0.5,26.532416136279554,2.4955701784665654,28.343439358076555,45.00501737311502
reference,twosls,2SLS,0.6,0.3,2,200,14,2.5672432066660287,21.541429421076568,-2.0,-1.5,-0.5,31.17883921061888,2.2397073714071167,32.730540980197304,46.55671914269344
reference,twosls,2SLS,0.6,0.3,2,200,15,2.1754835086282562,31.20539024139483,-2.0,-1.5,-0.5,33.94340592523179,2.1754835086282562,33.90812028573899,46.52143350320064
reference,twosls,2SLS,0.6,0.3,2,200,16,1.4884425400655903,66.63589288703065,-2.0,-1.5,-0.5,49.59184883415525,1.4884425400655903,49.55573937841573,46.48532404746112
reference,twosls,2SLS,0.6,0.3,2,200,17,2.8562317126513226,17.214008448382824,-2.0,-1.5,-0.5,24.583598416059406,2.8562317126513226,24.56975238563114,46.47147801703285
reference,twosls,2SLS,0.6,0.3,2,200,18,3.0103950150239807,16.505234560320467,-2.0,-1.5,-0.5,24.84363792109513,3.0103950150239807,24.8350052215353,46.462845317473025
reference,twosls,2SLS,0.6,0.3,2,200,19,1.3535640145115353,85.76837917145204,-2.0,-1.5,-0.5,58.046495814729084,1.3535640145115353,58.03370360357772,46.45005310632166
reference,twosls,2SLS,0.6,0.3,2,200,20,3.9892199894041336,9.180755947711711,-2.0,-1.5,-0.5,18.312027572226224,3.9892199894041336,18.308759770077067,46.44678530417251
reference,twosls,2SLS,0.6,0.3,2,200,21,2.484072020686327,26.58429956394725,-2.0,-1.5,-0.5,33.01865736817255,2.484072020686327,33.0153857607177,46.44351369671766
reference,twosls,2SLS,0.6,0.3,2,200,22,1.7276211106081767,54.32371688959602,-2.0,-1.5,-0.5,46.925400052584024,1.7276211106081767,46.92206858250386,46.440182226637496
reference,twosls,2SLS,0.6,0.3,2,200,23,1.1295738172599135,120.36210637458603,-2.0,-1.5,-0.5,67.97894197549246,1.1295738172599135,67.97517639511409,46.436416646259126
reference,twosls,2SLS,0.6,0.3,2,200,24,2.435619419644136,23.77875785718503,-2.0,-1.5,-0.5,28.95800220598772,2.435619419644136,28.956671310060806,46.435085750332206
reference,twosls,2SLS,0.6,0.3,2,200,25,2.36410754798317,26.073451725493094,-2.0,-1.5,-0.5,30.820222013106516,2.36410754798317,30.81929292707008,46.43415666429577
reference,twosls,2SLS,0.6,0.3,2,200,26,1.6727310220565492,52.958681666038956,-2.0,-1.5,-0.5,44.29281485500039,1.6727310220565492,44.29191092130232,46.4332527305977
reference,twosls,2SLS,0.6,0.3,2,200,27,1.1688042299068528,104.52181218352652,-2.0,-1.5,-0.5,61.08276809881771,1.1688042299068528,61.08182833921818,46.43231297099817
reference,twosls,2SLS,0.6,0.3,2,200,28,2.8024392759786565,16.97742133849969,-2.0,-1.5,-0.5,23.78909618192483,2.8024392759786565,23.78880237228097,46.432019161354305
reference,twosls,2SLS,0.6,0.3,2,200,29,1.6764047904255575,51.38268874014521,-2.0,-1.5,-0.5,43.06909277446239,1.6764047904255575,43.06877531384282,46.431701700734735
reference,twosls,2SLS,0.6,0.3,2,200,30,1.736069513869524,46.481268330896434,-2.0,-1.5,-0.5,40.34735645762913,1.736069513869524,40.34713526956239,46.431480512667996
reference,twosls,2SLS,0.6,0.3,2,200,31,4.696608736788885,6.240106452884762,-2.0,-1.5,-0.5,14.653669242555637,4.696608736788885,14.653610992872894,46.43142226298525
reference,twosls,2SLS,0.6,0.3,2,200,32,3.7868662861370983,11.53282702993696,-2.0,-1.5,-0.5,21.836636931759458,3.7868662861370983,21.83659484353419,46.43138017475998
reference,twosls,2SLS,0.6,0.3,2,200,33,2.662507106148318,24.638764673120786,-2.0,-1.5,-0.5,32.80044301445012,2.662507106148318,32.80040333707521,46.43134049738507
reference,twosls,2SLS,0.6,0.3,2,200,34,1.7445922721076819,56.28084595089617,-2.0,-1.5,-0.5,49.09356445680819,1.7445922721076819,49.09352123631619,46.431297276893076
reference,twosls,2SLS,0.6,0.3,2,200,35,2.4302291729304253,27.18268952992567,-2.0,-1.5,-0.5,33.0300825471679,2.4302291729304253,33.03005937343255,46.431274103157726
reference,twosls,2SLS,0.6,0.3,2,200,36,1.0087442569721683,156.413379629899,-2.0,-1.5,-0.5,78.89054920763408,1.0087442569721683,78.8905097881416,46.431234683665245
reference,twosls,2SLS,0.6,0.3,2,200,37,2.0649520194981523,33.78940642602335,-2.0,-1.5,-0.5,34.88675151853038,2.0649520194981523,34.886736627809626,46.43121979294449
reference,twosls,2SLS,0.6,0.3,2,200,38,1.5923353242059146,56.779088266931176,-2.0,-1.5,-0.5,45.20567396182005,1.5923353242059146,45.205660433863905,46.43120626498835
reference,twosls,2SLS,0.6,0.3,2,200,39,1.3599740755362086,75.0845661694471,-2.0,-1.5,-0.5,51.05653173166555,1.3599740755362086,51.05652023744174,46.431194770764534
reference,twosls,2SLS,0.6,0.3,2,200,40,1.2439674660580962,85.68126646927894,-2.0358589230522,-1.5,-0.5358589230522002,53.29235396921872,1.2439674660580962,53.29234475608663,46.43118555763244
reference,twosls,2SLS,0.6,0.3,2,200,41,2.3007365815517486,23.924108141919415,-2.0358589230522,-1.5,-0.5358589230522002,27.036780476219032,2.341260969124517,27.0451674082685,46.43957248968191
reference,twosls,2SLS,0.6,0.3,2,200,42,2.0187468692368085,33.03828346561675,-2.0358589230522,-1.5,-0.5358589230522002,32.76058598951452,2.054304386423365,32.88044983427322,46.55943633444061
reference,twosls,2SLS,0.6,0.3,2,200,43,2.0618506315660508,32.20640857181135,-2.0358589230522,-1.5,-0.5358589230522002,32.617586170807996,2.0981673636859814,32.79417295617404,46.73602311980665
reference,twosls,2SLS,0.6,0.3,2,200,44,2.5304563493935435,21.700501984992027,-2.040990725615187,-1.5,-0.5409907256151869,26.97248439524721,2.575026942420597,27.150240378225405,46.913779102784844
reference,twosls,2SLS,0.6,0.3,2,200,45,1.5211054324064992,62.79044430810714,-2.040990725615187,-1.5,-0.5409907256151869,46.796335104115194,1.5516549173350755,47.151089420030765,47.268533418700414
reference,twosls,2SLS,0.6,0.3,2,200,46,1.3533555796226222,75.92478278009571,-2.040990725615187,-1.5,-0.5409907256151869,50.34477967855864,1.3805360202428862,50.75995615284185,47.68370989298363
reference,twosls,2SLS,0.6,0.3,2,200,47,1.1506797374712014,100.18611046551355,-2.040990725615187,-1.5,-0.5409907256151869,56.48341555004864,1.173789689318445,56.97729475701211,48.1775890999471
reference,twosls,2SLS,0.6,0.3,2,200,48,1.773054006448286,39.94558997019275,-2.0274396557073757,-1.5,-0.5274396557073757,34.70162183869931,1.8086635608510004,35.017630850184055,48.493598111431844
reference,twosls,2SLS,0.6,0.3,2,200,49,2.478740751669565,20.816272360806412,-2.0274396557073757,-1.5,-0.5274396557073757,25.449903011086676,2.51228838038551,25.686708806437696,48.73040390678287
reference,twosls,2SLS,0.6,0.3,2,200,50,1.8867895796518357,38.60402186370702,-2.0274396557073757,-1.5,-0.5274396557073757,35.925935442789246,1.9123256572915162,36.22663386879585,49.03110233278947
reference,twosls,2SLS,0.6,0.3,2,200,51,2.391790537546185,24.01971777375783,-2.0274396557073757,-1.5,-0.5274396557073757,28.336297716224497,2.424161369738243,28.56123460577513,49.25603922234011
reference,twosls,2SLS,0.6,0.3,2,200,52,1.3845673292113603,74.49096672858528,-2.0316923984354456,-1.5,-0.5316923984354456,50.870938902388566,1.40330625971925,51.25669707282643,49.64179739277797
reference,twosls,2SLS,0.6,0.3,2,200,53,1.710750530374597,46.38401906680762,-2.0316923984354456,-1.5,-0.5316923984354456,39.0568401400493,1.7374365520745516,39.34962002285606,49.93457727558472
reference,twosls,2SLS,0.6,0.3,2,200,54,1.5650027419293906,54.826667118564416,-2.0316923984354456,-1.5,-0.5316923984354456,42.23271418324873,1.589415241817654,42.55553309861316,50.25739619094915
reference,twosls,2SLS,0.6,0.3,2,200,55,1.3541246588719082,71.76690684034563,-2.0316923984354456,-1.5,-0.5316923984354456,47.83270258741526,1.37524766856239,48.20313591347192,50.62782951700581
reference,twosls,2SLS,0.6,0.3,2,200,56,3.440134748228553,10.749780410523526,-2.0318118003889643,-1.5,-0.5318118003889643,18.20191538568854,3.493797458782787,18.344112276636753,50.77002640795402
reference,twosls,2SLS,0.6,0.3,2,200,57,2.5427695289036105,22.756786295945926,-2.0318118003889643,-1.5,-0.5318118003889643,28.479637118962003,2.5825813247958957,28.70492562159651,50.995314910588526
reference,twosls,2SLS,0.6,0.3,2,200,58,1.5668566135030277,61.48189014762525,-2.0318118003889643,-1.5,-0.5318118003889643,47.41251437265572,1.5913886739120404,47.789708870901656,51.37250940883446
reference,twosls,2SLS,0.6,0.3,2,200,59,1.564875798068669,58.67951253842021,-2.0318118003889643,-1.5,-0.5318118003889643,45.19421975808088,1.5893768451204437,45.55468773090227,51.73297738165586
reference,twosls,2SLS,0.6,0.3,2,200,60,1.9356681516717895,36.93243577758761,-2.031908217323296,-1.5,-0.5319082173232959,35.18482355730705,1.9659746440587664,35.46605344907572,52.01420727342453
reference,twosls,2SLS,0.6,0.3,2,200,61,1.2775567474624312,84.92112369011544,-2.031908217323296,-1.5,-0.5319082173232959,53.39392480794159,1.297618952041029,53.821620241690866,52.44190270717381
reference,twosls,2SLS,0.6,0.3,2,200,62,2.244120720929938,26.10267295807089,-2.031908217323296,-1.5,-0.5319082173232959,28.828836242431613,2.279361432617926,29.060141787114627,52.67320825185682
reference,twosls,2SLS,0.6,0.3,2,200,63,1.3354843046780178,76.93647017074852,-2.031908217323296,-1.5,-0.5319082173232959,50.56697320005722,1.3564561788316902,50.973531369770704,53.079766421570305
reference,twosls,2SLS,0.6,0.3,2,200,64,1.761975708669309,42.22738361641706,-2.0282549131790764,-1.5,-0.5282549131790764,36.617610745627935,1.7896450213632904,36.91227049014794,53.37442616609031
reference,twosls,2SLS,0.6,0.3,2,200,65,1.450438437058843,62.55058418201912,-2.0282549131790764,-1.5,-0.5282549131790764,44.7309512076479,1.4706439900415587,45.08884103969951,53.73231599814192
reference,twosls,2SLS,0.6,0.3,2,200,66,1.7080599280498927,43.99246536326283,-2.0282549131790764,-1.5,-0.5282549131790764,37.04749671003399,1.7318543163479914,37.33545656967463,54.020275857782565
reference,twosls,2SLS,0.6,0.3,2,200,67,1.323084183910407,73.72244604284917,-2.0282549131790764,-1.5,-0.5282549131790764,48.0910963038649,1.3415156091233271,48.455486329976374,54.38466588389404
reference,twosls,2SLS,0.6,0.3,2,200,68,1.2305559513621986,82.55574548760211,-2.0122524524026293,-1.5,-0.5122524524026293,50.08712823462656,1.2476983979756953,50.46104082354271,54.758578472810186
reference,twosls,2SLS,0.6,0.3,2,200,69,1.4877046900961102,54.65202639558048,-2.0122524524026293,-1.5,-0.5122524524026293,40.40550473420074,1.4967632110002873,40.69740217503722,55.050475913646665
reference,twosls,2SLS,0.6,0.3,2,200,70,1.6210494720888022,46.14653864179268,-2.0122524524026293,-1.5,-0.5122524524026293,37.17516756641812,1.6309199192463446,37.39700275370482,55.272311100933365
reference,twosls,2SLS,0.6,0.3,2,200,71,1.8195876148466095,37.183911269622605,-2.0122524524026293,-1.5,-0.5122524524026293,33.62370578153614,1.830666945681417,33.79319718413129,55.441802503528514
reference,twosls,2SLS,0.6,0.3,2,200,72,2.0294641825260005,30.776794334811882,-2.0050162960395084,-1.5,-0.5050162960395084,31.040042555740023,2.0418214358465523,31.175815362286887,55.577575310075375
reference,twosls,2SLS,0.6,0.3,2,200,73,3.1541443823692776,13.234715956165523,-2.0050162960395084,-1.5,-0.5050162960395084,20.81988314401708,3.162035650886432,20.900827581451097,55.65851974750939
reference,twosls,2SLS,0.6,0.3,2,200,74,2.5454920755909938,22.68096057870454,-2.0050162960395084,-1.5,-0.5050162960395084,28.79488088646761,2.551860573364608,28.8736583620582,55.73729722309998
reference,twosls,2SLS,0.6,0.3,2,200,75,1.8492472632784125,44.11110781422157,-2.0050162960395084,-1.5,-0.5050162960395084,40.68413088051074,1.8538738449880867,40.77524624447834,55.828412587067575
reference,twosls,2SLS,0.6,0.3,2,200,76,2.480410157281702,23.81945277914371,-2.005456887778198,-1.5,-0.5054568877781982,29.46709846248338,2.4866158283642292,29.52561135934477,55.88692548392896
reference,twosls,2SLS,0.6,0.3,2,200,77,1.6221633777504851,56.97135606462777,-2.005456887778198,-1.5,-0.5054568877781982,46.08268966141116,1.6265773163219066,46.163124535755784,55.96736035827359
reference,twosls,2SLS,0.6,0.3,2,200,78,3.0801468427854983,15.127842139873454,-2.005456887778198,-1.5,-0.5054568877781982,23.23459331848878,3.0885279831450267,23.273070978963293,56.0058380187481
reference,twosls,2SLS,0.6,0.3,2,200,79,2.3520162636396633,27.80496624321001,-2.005456887778198,-1.5,-0.5054568877781982,32.60989214604084,2.358416146320461,32.66021472243334,56.0561605951406
reference,twosls,2SLS,0.6,0.3,2,200,80,1.3280053181689508,87.14035480867872,-2.0069672369203326,-1.5,-0.5069672369203326,57.70398522067531,1.331618846853742,57.789995307065695,56.142170681530985
reference,twosls,2SLS,0.6,0.3,2,200,81,2.500016481478549,22.91738287140707,-2.0069672369203326,-1.5,-0.5069672369203326,28.547468955591214,2.5086953511734653,28.5894681504074,56.18416987634717
reference,twosls,2SLS,0.6,0.3,2,200,82,2.545964033044086,22.810555650895825,-2.0069672369203326,-1.5,-0.5069672369203326,28.936622976489872,2.5548024108125658,28.981926198409415,56.22947309826671
reference,twosls,2SLS,0.6,0.3,2,200,83,0.8904779664159747,191.01151303079556,-2.0069672369203326,-1.5,-0.5069672369203326,84.75053332046652,0.8935692829308752,84.88831876407191,56.367258541872104
reference,twosls,2SLS,0.6,0.3,2,200,84,1.5924173078615926,53.97049850140888,-2.009884094702519,-1.5,-0.5098840947025192,42.82260036264519,1.5979454243429234,42.89295669669943,56.43761487592634
reference,twosls,2SLS,0.6,0.3,2,200,85,1.726497403000758,44.86968899956167,-2.009884094702519,-1.5,-0.5098840947025192,38.54321835541505,1.7349878746055094,38.608076162454324,56.50247268296562
reference,twosls,2SLS,0.6,0.3,2,200,86,1.115929638456473,106.83886233964775,-2.009884094702519,-1.5,-0.5098840947025192,59.31916837295551,1.1214174943268307,59.432830403723855,56.61613471373396
reference,twosls,2SLS,0.6,0.3,2,200,87,1.444969540118892,60.08516580117932,-2.009884094702519,-1.5,-0.5098840947025192,43.19713491167648,1.4520755298694625,43.28508872482261,56.70408852688009
reference,twosls,2SLS,0.6,0.3,2,200,88,1.497405633620532,55.25908554157635,-2.000152400309745,-1.5,-0.5001524003097448,41.16917299697441,1.5047694906358697,41.25815988913328,56.79307541903896
reference,twosls,2SLS,0.6,0.3,2,200,89,2.3284428297006947,22.768882436948996,-2.000152400309745,-1.5,-0.5001524003097448,26.506000763942723,2.328620243885941,26.565140782422848,56.85221543751909
reference,twosls,2SLS,0.6,0.3,2,200,90,2.1884859165752686,27.74047788702945,-2.000152400309745,-1.5,-0.5001524003097448,30.352509721474263,2.188652666834652,30.3939082948366,56.89361401088143
reference,twosls,2SLS,0.6,0.3,2,200,91,4.397002847061243,7.11494137443929,-2.000152400309745,-1.5,-0.5001524003097448,15.641016892132157,4.397337873830071,15.655157938130019,56.90775505687929
reference,twosls,2SLS,0.6,0.3,2,200,92,1.776762997637646,51.504227381952894,-2.005516692684636,-1.5,-0.505516692684636,45.751916413968324,1.776898376937314,45.773515302539785,56.92935394545075
reference,twosls,2SLS,0.6,0.3,2,200,93,2.8189641543783623,19.428355307758252,-2.005516692684636,-1.5,-0.505516692684636,27.308592040579573,2.826718444824029,27.319040780388654,56.939802685259835
reference,twosls,2SLS,0.6,0.3,2,200,94,2.042254083586399,38.01720096952813,-2.005516692684636,-1.5,-0.505516692684636,38.7136064285816,2.0478718319722313,38.74143727590404,56.967633532582276
reference,twosls,2SLS,0.6,0.3,2,200,95,2.1633932364725443,32.91111870848544,-2.005516692684636,-1.5,-0.505516692684636,35.50191922031458,2.1693442094488216,35.533521942134385,56.99923625440208
reference,twosls,2SLS,0.6,0.3,2,200,96,1.4084802031873536,76.6108376626785,-2.002511920126413,-1.5,-0.502511920126413,53.80401399354029,1.4123545924964631,53.859345561060294,57.054567821922085
reference,twosls,2SLS,0.6,0.3,2,200,97,1.125946087213262,112.64710339160443,-2.002511920126413,-1.5,-0.502511920126413,63.33773298671705,1.1273584566525152,63.40713005207617,57.123964887281204
reference,twosls,2SLS,0.6,0.3,2,200,98,1.5868471360126406,52.76551391454256,-2.002511920126413,-1.5,-0.502511920126413,41.812887001562174,1.5888376526325063,41.85496377605461,57.16604166177364
reference,twosls,2SLS,0.6,0.3,2,200,99,2.5106562007836106,20.756564825575,-2.002511920126413,-1.5,-0.502511920126413,26.023614472670474,2.5138055292734274,26.047068953064265,57.18949614216743
reference,twosls,2SLS,0.6,0.3,2,200,100,3.211490840586113,13.544663738026108,-2.004086066520879,-1.5,-0.5040860665208791,21.721999802499937,3.2155192852596164,21.73929118889675,57.20678752856424
reference,twosls,2SLS,0.6,0.3,2,200,101,2.3924254971761503,26.66568154636982,-2.004086066520879,-1.5,-0.5040860665208791,31.832792761173604,2.397303336452125,31.856010323574527,57.230005090965165
reference,twosls,2SLS,0.6,0.3,2,200,102,2.3177448404445493,28.526694833234366,-2.004086066520879,-1.5,-0.5040860665208791,32.99139736021726,2.322470415735296,33.01842183949764,57.25702957024554
reference,twosls,2SLS,0.6,0.3,2,200,103,1.5519005362692468,63.50441050604437,-2.004086066520879,-1.5,-0.5040860665208791,49.17579657189135,1.5550646562793182,49.219059596712164,57.30029259506636
reference,twosls,2SLS,0.6,0.3,2,200,104,3.1626128652677994,14.498632584265215,-2.0013989552592792,-1.5,-0.5013989552592792,22.880036294743817,3.1690610147575597,22.900891257715827,57.32114755803837
reference,twosls,2SLS,0.6,0.3,2,200,105,2.990947815004693,17.39277931792933,-2.0013989552592792,-1.5,-0.5013989552592792,25.992266639851575,2.9930384537376824,26.016999660669853,57.34588057885665
reference,twosls,2SLS,0.6,0.3,2,200,106,1.7043753668968125,55.421550239830275,-2.0013989552592792,-1.5,-0.5013989552592792,47.196549581372075,1.7055667060233972,47.23163156388819,57.38096256137277
reference,twosls,2SLS,0.6,0.3,2,200,107,1.970992524222756,39.25559550759662,-2.0013989552592792,-1.5,-0.5013989552592792,38.65920139313844,1.9723702257302518,38.684594254746415,57.406355422980745
reference,twosls,2SLS,0.6,0.3,2,200,108,1.4823562150091705,67.79501283618131,-2.0003496564407843,-1.5,-0.5003496564407843,50.21305640250055,1.4833923652568075,50.24193256945672,57.43523158993692
reference,twosls,2SLS,0.6,0.3,2,200,109,3.105374946431582,14.658490624717006,-2.0003496564407843,-1.5,-0.5003496564407843,22.756076364915224,3.105917758708212,22.76801216234471,57.447167387366406
reference,twosls,2SLS,0.6,0.3,2,200,110,2.2589015354929938,29.916785394563142,-2.0003496564407843,-1.5,-0.5003496564407843,33.78362990050263,2.2592963861974393,33.79544732788148,57.45898481474526
reference,twosls,2SLS,0.6,0.3,2,200,111,1.94342717087143,40.23154713034695,-2.0003496564407843,-1.5,-0.5003496564407843,39.08670745015088,1.9437668773948882,39.09737021568107,57.46964758027544
reference,twosls,2SLS,0.6,0.3,2,200,112,2.2592714595911803,29.05372333718626,-1.998872128843855,-1.5,-0.4988721288438549,32.81438708438434,2.259666374957493,32.82172630550348,57.47698680139458
reference,twosls,2SLS,0.6,0.3,2,200,113,2.283931455695943,28.545835111604937,-1.998872128843855,-1.5,-0.4988721288438549,32.61675912116196,2.282642738736854,32.622705296450356,57.482932976682974
reference,twosls,2SLS,0.6,0.3,2,200,114,1.7687314285083384,47.811787502948484,-1.998872128843855,-1.5,-0.4988721288438549,42.30696400701739,1.7677334151124862,42.30866377038262,57.484632740048205
reference,twosls,2SLS,0.6,0.3,2,200,115,1.378839271828235,76.16253805122918,-1.998872128843855,-1.5,-0.4988721288438549,52.53757706246479,1.378061256555915,52.53540677795365,57.48246245553707
reference,twosls,2SLS,0.6,0.3,2,200,116,1.3615012932155701,73.99428235206192,-1.9984088450300301,-1.5,-0.49840884503003013,50.4000779535408,1.3607330609632347,50.395330688258014,57.47771519025428
reference,twosls,2SLS,0.6,0.3,2,200,117,1.1881931058028818,93.04003458368588,-1.9984088450300301,-1.5,-0.49840884503003013,55.318774199248516,1.1872470534621489,55.31112379416197,57.470064785167736
reference,twosls,2SLS,0.6,0.3,2,200,118,2.298644530825799,23.67047756246026,-1.9984088450300301,-1.5,-0.49840884503003013,27.22666781940031,2.296814324920479,27.221294097799003,57.464691063566434
reference,twosls,2SLS,0.6,0.3,2,200,119,3.894270071025271,8.80872332722687,-1.9984088450300301,-1.5,-0.49840884503003013,17.16543023839862,3.891169410620707,17.160714557290135,57.45997538245795
reference,twosls,2SLS,0.6,0.3,2,200,120,1.2022838055452758,107.56390949107742,-2.003542246707921,-1.5,-0.5035422467079211,64.71265715415548,1.2013265340353618,64.69103807936436,57.43835630766683
reference,twosls,2SLS,0.6,0.3,2,200,121,2.081038373644444,33.08455046252736,-2.003542246707921,-1.5,-0.5035422467079211,34.36424622461807,2.084717632886525,34.35246827240982,57.42657835545858
reference,twosls,2SLS,0.6,0.3,2,200,122,2.2584436652781332,28.148645963423206,-2.003542246707921,-1.5,-0.5035422467079211,31.7298680707668,2.262436575660483,31.730813159001016,57.4275234436928
reference,twosls,2SLS,0.6,0.3,2,200,123,1.4858589854727287,65.95714025220884,-2.003542246707921,-1.5,-0.5035422467079211,48.91487048045087,1.4884859723048627,48.929724779418244,57.44237774266017
reference,twosls,2SLS,0.6,0.3,2,200,124,2.1227416625316007,30.831513510124562,-2.003954310917083,-1.5,-0.503954310917083,32.66581393748285,2.126494652855725,32.680133477236126,57.456697282413444
reference,twosls,2SLS,0.6,0.3,2,200,125,1.4363351017461268,68.34147908967569,-2.003954310917083,-1.5,-0.503954310917083,48.98378410475233,1.4391693557720207,49.01233140013642,57.48524457779753
reference,twosls,2SLS,0.6,0.3,2,200,126,2.8613584842088793,16.4884533945897,-2.003954310917083,-1.5,-0.503954310917083,23.54313955915538,2.867004671365021,23.559127632437207,57.501232651079356
reference,twosls,2SLS,0.6,0.3,2,200,127,1.6701294759733887,52.37299311151638,-2.003954310917083,-1.5,-0.503954310917083,43.64853982148196,1.673425065690083,43.6836410856328,57.536333915230195
reference,twosls,2SLS,0.6,0.3,2,200,128,2.0571961961759992,33.37415834949429,-2.005436468408217,-1.5,-0.5054364684082171,34.26085676361307,2.0612555668576578,34.290008053381996,57.56548520499912
reference,twosls,2SLS,0.6,0.3,2,200,129,2.449080035656308,23.658121814252105,-2.005436468408217,-1.5,-0.5054364684082171,28.891782277400825,2.4557191620773056,28.91769762192516,57.591400549523456
reference,twosls,2SLS,0.6,0.3,2,200,130,1.7532902615676618,47.63533358392034,-2.005436468408217,-1.5,-0.5054364684082171,41.64607944200099,1.7580431955386955,41.69007019899962,57.63539130652209
reference,twosls,2SLS,0.6,0.3,2,200,131,1.1654074123317508,104.8254233427103,-2.005436468408217,-1.5,-0.5054364684082171,60.916577158574505,1.1685666750058121,60.985754285669096,57.70456843361668
reference,twosls,2SLS,0.6,0.3,2,200,132,1.700739718942861,45.975428273032904,-2.005175802985889,-1.5,-0.5051758029858888,38.99013416337217,1.7053501954641999,39.03615581010078,57.75059008034529
reference,twosls,2SLS,0.6,0.3,2,200,133,2.5079554637530608,21.020918722577438,-2.005175802985889,-1.5,-0.5051758029858888,26.291723590965407,2.514429052432138,26.324131816632406,57.78299830601229
reference,twosls,2SLS,0.6,0.3,2,200,134,1.944897910380946,37.16303296836105,-2.005175802985889,-1.5,-0.5051758029858888,36.045869422498846,1.9499181227717044,36.09117676245956,57.828305645973
reference,twosls,2SLS,0.6,0.3,2,200,135,2.137220258043263,30.70259336351264,-2.005175802985889,-1.5,-0.5051758029858888,32.724414693840004,2.1427368970215563,32.76593080380844,57.86982175594144
reference,twosls,2SLS,0.6,0.3,2,200,136,1.4426024545657086,68.25820684837188,-2.006468061693279,-1.5,-0.5064680616932788,49.107642630179946,1.446326131103533,49.170377117025915,57.932556242787406
reference,twosls,2SLS,0.6,0.3,2,200,137,2.0810979871569226,31.365228980340582,-2.006468061693279,-1.5,-0.5064680616932788,32.531848447474054,2.0878066262963513,32.57367366978758,57.97438146510093
reference,twosls,2SLS,0.6,0.3,2,200,138,2.480298353089796,22.50061494407024,-2.006468061693279,-1.5,-0.5064680616932788,27.814167219879856,2.4882938567670307,27.852965747388954,58.013179992610034
reference,twosls,2SLS,0.6,0.3,2,200,139,2.0154916602867607,35.5487269424574,-2.006468061693279,-1.5,-0.5064680616932788,35.708598633695445,2.021988810503058,35.76128901528887,58.065870374203456
reference,twosls,2SLS,0.6,0.3,2,200,140,3.5336563805446413,11.506548976832851,-2.0061083370067547,-1.5,-0.5061083370067547,20.264558896452744,3.5450474950650093,20.29532333475069,58.09663481250141
reference,twosls,2SLS,0.6,0.3,2,200,141,1.8734260452246405,45.09664621351756,-2.0061083370067547,-1.5,-0.5061083370067547,42.11399255473036,1.8791303820395395,42.179711852559485,58.16235411033053
