category,family,arm,seed,lambda_value,lambda_anchor,first_stage_r2,direction,true_elasticity,final_estimated_elasticity,final_abs_bias,final_regret,regret_pct_of_oracle
CSO,baseline,greedy,0,0.8,0.0,0.59,promo,-1.51,-1.0448,0.4652,4898.46,52.94
CSO,exploration,controlled_variance,0,0.8,0.0,0.59,promo,-1.51,-1.17,0.34,4680.76,50.59
CSO,causal,twosls,0,0.8,0.0,0.59,promo,-1.51,-2.0,0.49,1357.51,14.67
CHE,baseline,greedy,0,0.0,0.0,0.16,promo,-1.74,-0.2573,1.4827,4841.65,63.26
CHE,exploration,controlled_variance,0,0.0,0.0,0.16,promo,-1.74,-0.9593,0.7807,5084.85,66.44
CHE,causal,twosls,0,0.0,0.0,0.16,promo,-1.74,-4.2951,2.5551,606.47,7.92
CHE,baseline,greedy,0,0.1,0.0,0.16,promo,-1.74,-0.3073,1.4327,4925.14,64.35
CHE,exploration,controlled_variance,0,0.1,0.0,0.16,promo,-1.74,-1.0413,0.6987,5147.6,67.26
CHE,causal,twosls,0,0.1,0.0,0.16,promo,-1.74,-2.0,0.26,133.49,1.74
CHE,baseline,greedy,0,0.2,0.0,0.16,promo,-1.74,-0.6355,1.1045,5007.75,65.43
CHE,exploration,controlled_variance,0,0.2,0.0,0.16,promo,-1.74,-1.5061,0.2339,4980.82,65.08
CHE,causal,twosls,0,0.2,0.0,0.16,promo,-1.74,-2.0,0.26,170.51,2.23
CHE,baseline,greedy,0,0.3,0.0,0.16,promo,-1.74,-0.7637,0.9763,5090.5,66.51
CHE,exploration,controlled_variance,0,0.3,0.0,0.16,promo,-1.74,-1.5117,0.2283,4693.16,61.32
CHE,causal,twosls,0,0.3,0.0,0.16,promo,-1.74,-2.0,0.26,266.71,3.48
CHE,baseline,greedy,0,0.4,0.0,0.16,promo,-1.74,-0.8832,0.8568,5174.65,67.61
CHE,exploration,controlled_variance,0,0.4,0.0,0.16,promo,-1.74,-1.442,0.298,4070.33,53.18
CHE,causal,twosls,0,0.4,0.0,0.16,promo,-1.74,-2.0,0.26,415.81,5.43
CHE,baseline,greedy,0,0.6,0.0,0.16,promo,-1.74,-1.2507,0.4893,5218.5,68.18
CHE,exploration,controlled_variance,0,0.6,0.0,0.16,promo,-1.74,-1.4396,0.3004,3945.97,51.56
CHE,causal,twosls,0,0.6,0.0,0.16,promo,-1.74,-2.0,0.26,862.2,11.27
CHE,baseline,greedy,0,0.8,0.0,0.16,promo,-1.74,-1.4895,0.2505,4691.16,61.29
CHE,exploration,controlled_variance,0,0.8,0.0,0.16,promo,-1.74,-1.4212,0.3188,4206.35,54.96
CHE,causal,twosls,0,0.8,0.0,0.16,promo,-1.74,-2.0,0.26,1516.1,19.81
BER,baseline,greedy,0,0.0,0.0,0.11,promo,-2.51,-0.3771,2.1329,4158.57,89.54
BER,exploration,controlled_variance,0,0.0,0.0,0.11,promo,-2.51,-2.4297,0.0803,2044.16,44.01
BER,causal,twosls,0,0.0,0.0,0.11,promo,-2.51,-2.0,0.51,262.92,5.66
BER,baseline,greedy,0,0.1,0.0,0.11,promo,-2.51,-0.5441,1.9659,4185.28,90.12
BER,exploration,controlled_variance,0,0.1,0.0,0.11,promo,-2.51,-2.3349,0.1751,2009.19,43.26
BER,causal,twosls,0,0.1,0.0,0.11,promo,-2.51,-2.0,0.51,386.56,8.32
BER,baseline,greedy,0,0.2,0.0,0.11,promo,-2.51,-1.0406,1.4694,4215.06,90.76
BER,exploration,controlled_variance,0,0.2,0.0,0.11,promo,-2.51,-2.3935,0.1165,2229.32,48.0
BER,causal,twosls,0,0.2,0.0,0.11,promo,-2.51,-2.0,0.51,542.4,11.68
BER,baseline,greedy,0,0.3,0.0,0.11,promo,-2.51,-2.5923,0.0823,3738.74,80.5
BER,exploration,controlled_variance,0,0.3,0.0,0.11,promo,-2.51,-2.3771,0.1329,2505.54,53.95
BER,causal,twosls,0,0.3,0.0,0.11,promo,-2.51,-2.0,0.51,724.96,15.61
BER,baseline,greedy,0,0.4,0.0,0.11,promo,-2.51,-2.3993,0.1107,2412.23,51.94
BER,exploration,controlled_variance,0,0.4,0.0,0.11,promo,-2.51,-2.3722,0.1378,2903.35,62.51
BER,causal,twosls,0,0.4,0.0,0.11,promo,-2.51,-2.0,0.51,935.07,20.13
BER,baseline,greedy,0,0.6,0.0,0.11,promo,-2.51,-2.3244,0.1856,2444.23,52.63
BER,exploration,controlled_variance,0,0.6,0.0,0.11,promo,-2.51,-2.3874,0.1226,4182.62,90.06
BER,causal,twosls,0,0.6,0.0,0.11,promo,-2.51,-2.0,0.51,1472.94,31.72
BER,baseline,greedy,0,0.8,0.0,0.11,promo,-2.51,-2.2981,0.2119,3186.63,68.61
BER,exploration,controlled_variance,0,0.8,0.0,0.11,promo,-2.51,-2.3732,0.1368,6636.14,142.89
BER,causal,twosls,0,0.8,0.0,0.11,promo,-2.51,-2.0,0.51,2306.5,49.66
BJC,baseline,greedy,0,0.0,0.0,0.26,promo,-2.71,-0.4097,2.3003,4024.28,91.93
BJC,exploration,controlled_variance,0,0.0,0.0,0.26,promo,-2.71,-2.5994,0.1106,1956.43,44.69
BJC,causal,twosls,0,0.0,0.0,0.26,promo,-2.71,-3.3598,0.6498,280.4,6.41
BJC,baseline,greedy,0,0.1,0.0,0.26,promo,-2.71,-0.5857,2.1243,4047.55,92.46
BJC,exploration,controlled_variance,0,0.1,0.0,0.26,promo,-2.71,-2.5665,0.1435,2055.09,46.95
BJC,causal,twosls,0,0.1,0.0,0.26,promo,-2.71,-2.0,0.71,584.51,13.35
BJC,baseline,greedy,0,0.2,0.0,0.26,promo,-2.71,-2.8129,0.1029,3643.97,83.24
BJC,exploration,controlled_variance,0,0.2,0.0,0.26,promo,-2.71,-2.5582,0.1518,2325.04,53.11
BJC,causal,twosls,0,0.2,0.0,0.26,promo,-2.71,-2.0,0.71,774.32,17.69
BJC,baseline,greedy,0,0.3,0.0,0.26,promo,-2.71,-2.7452,0.0352,3080.97,70.38
BJC,exploration,controlled_variance,0,0.3,0.0,0.26,promo,-2.71,-2.5325,0.1775,2713.88,61.99
BJC,causal,twosls,0,0.3,0.0,0.26,promo,-2.71,-2.0,0.71,984.48,22.49
BJC,baseline,greedy,0,0.4,0.0,0.26,promo,-2.71,-2.5517,0.1583,2272.48,51.91
BJC,exploration,controlled_variance,0,0.4,0.0,0.26,promo,-2.71,-2.5826,0.1274,3250.68,74.26
BJC,causal,twosls,0,0.4,0.0,0.26,promo,-2.71,-2.0,0.71,1218.72,27.84
BJC,baseline,greedy,0,0.6,0.0,0.26,promo,-2.71,-2.5282,0.1818,2583.22,59.01
BJC,exploration,controlled_variance,0,0.6,0.0,0.26,promo,-2.71,-2.5632,0.1468,5086.68,116.2
BJC,causal,twosls,0,0.6,0.0,0.26,promo,-2.71,-2.0,0.71,1823.15,41.65
BJC,baseline,greedy,0,0.8,0.0,0.26,promo,-2.71,-2.5368,0.1732,3809.84,87.03
BJC,exploration,controlled_variance,0,0.8,0.0,0.26,promo,-2.71,-2.5504,0.1596,9024.27,206.14
BJC,causal,twosls,0,0.8,0.0,0.26,promo,-2.71,-2.0,0.71,2852.34,65.16
FRJ,baseline,greedy,0,0.0,0.0,0.21,promo,-1.41,-0.2051,1.2049,4127.05,34.55
FRJ,exploration,controlled_variance,0,0.0,0.0,0.21,promo,-1.41,-0.5976,0.8124,4650.89,38.93
FRJ,causal,twosls,0,0.0,0.0,0.21,promo,-1.41,-1.4118,0.0018,840.89,7.04
FRJ,baseline,greedy,0,0.1,0.0,0.21,promo,-1.41,-0.2986,1.1114,4303.53,36.03
FRJ,exploration,controlled_variance,0,0.1,0.0,0.21,promo,-1.41,-0.6457,0.7643,4807.91,40.25
FRJ,causal,twosls,0,0.1,0.0,0.21,promo,-1.41,-2.0,0.59,1120.94,9.38
FRJ,baseline,greedy,0,0.2,0.0,0.21,promo,-1.41,-0.3865,1.0235,4480.16,37.5
FRJ,exploration,controlled_variance,0,0.2,0.0,0.21,promo,-1.41,-0.7335,0.6765,4964.72,41.56
FRJ,causal,twosls,0,0.2,0.0,0.21,promo,-1.41,-2.0,0.59,959.66,8.03
FRJ,baseline,greedy,0,0.3,0.0,0.21,promo,-1.41,-0.5383,0.8717,4657.07,38.98
FRJ,exploration,controlled_variance,0,0.3,0.0,0.21,promo,-1.41,-0.7801,0.6299,5121.87,42.88
FRJ,causal,twosls,0,0.3,0.0,0.21,promo,-1.41,-2.0,0.59,914.13,7.65
FRJ,baseline,greedy,0,0.4,0.0,0.21,promo,-1.41,-0.6183,0.7917,4834.81,40.47
FRJ,exploration,controlled_variance,0,0.4,0.0,0.21,promo,-1.41,-0.8145,0.5955,5280.25,44.2
FRJ,causal,twosls,0,0.4,0.0,0.21,promo,-1.41,-2.0,0.59,969.04,8.11
FRJ,baseline,greedy,0,0.6,0.0,0.21,promo,-1.41,-0.7758,0.6342,5197.01,43.5
FRJ,exploration,controlled_variance,0,0.6,0.0,0.21,promo,-1.41,-0.8986,0.5114,5606.17,46.93
FRJ,causal,twosls,0,0.6,0.0,0.21,promo,-1.41,-2.0,0.59,1340.82,11.22
FRJ,baseline,greedy,0,0.8,0.0,0.21,promo,-1.41,-0.854,0.556,5580.18,46.71
FRJ,exploration,controlled_variance,0,0.8,0.0,0.21,promo,-1.41,-0.9253,0.4847,5958.27,49.88
FRJ,causal,twosls,0,0.8,0.0,0.21,promo,-1.41,-2.0,0.59,2034.29,17.03
FSF,baseline,greedy,0,0.0,0.0,0.21,promo,-2.32,-0.3485,1.9715,4563.07,86.45
FSF,exploration,controlled_variance,0,0.0,0.0,0.21,promo,-2.32,-2.2033,0.1167,2864.28,54.27
FSF,causal,twosls,0,0.0,0.0,0.21,promo,-2.32,-2.426,0.106,98.96,1.87
FSF,baseline,greedy,0,0.1,0.0,0.21,promo,-2.32,-0.4769,1.8431,4601.71,87.19
FSF,exploration,controlled_variance,0,0.1,0.0,0.21,promo,-2.32,-2.1616,0.1584,2507.92,47.52
FSF,causal,twosls,0,0.1,0.0,0.21,promo,-2.32,-2.0,0.32,259.57,4.92
FSF,baseline,greedy,0,0.2,0.0,0.21,promo,-2.32,-0.9306,1.3894,4642.11,87.95
FSF,exploration,controlled_variance,0,0.2,0.0,0.21,promo,-2.32,-2.1265,0.1935,2439.01,46.21
FSF,causal,twosls,0,0.2,0.0,0.21,promo,-2.32,-2.0,0.32,423.04,8.02
FSF,baseline,greedy,0,0.3,0.0,0.21,promo,-2.32,-2.4618,0.1418,4391.75,83.21
FSF,exploration,controlled_variance,0,0.3,0.0,0.21,promo,-2.32,-2.1271,0.1929,2616.24,49.57
FSF,causal,twosls,0,0.3,0.0,0.21,promo,-2.32,-2.0,0.32,623.72,11.82
FSF,baseline,greedy,0,0.4,0.0,0.21,promo,-2.32,-2.2413,0.0787,3854.44,73.03
FSF,exploration,controlled_variance,0,0.4,0.0,0.21,promo,-2.32,-2.1618,0.1582,2933.75,55.58
FSF,causal,twosls,0,0.4,0.0,0.21,promo,-2.32,-2.0,0.32,859.18,16.28
FSF,baseline,greedy,0,0.6,0.0,0.21,promo,-2.32,-2.1108,0.2092,2838.95,53.79
FSF,exploration,controlled_variance,0,0.6,0.0,0.21,promo,-2.32,-2.1335,0.1865,3906.96,74.02
FSF,causal,twosls,0,0.6,0.0,0.21,promo,-2.32,-2.0,0.32,1457.76,27.62
FSF,baseline,greedy,0,0.8,0.0,0.21,promo,-2.32,-2.0778,0.2422,3349.39,63.46
FSF,exploration,controlled_variance,0,0.8,0.0,0.21,promo,-2.32,-2.1107,0.2093,5690.5,107.81
FSF,causal,twosls,0,0.8,0.0,0.21,promo,-2.32,-2.0,0.32,2341.01,44.35
GRO,baseline,greedy,0,0.0,0.0,0.2,promo,-1.03,-0.1537,0.8763,611.4,3.04
GRO,exploration,controlled_variance,0,0.0,0.0,0.2,promo,-1.03,-0.4665,0.5635,595.37,2.96
GRO,causal,twosls,0,0.0,0.0,0.2,promo,-1.03,-1.0162,0.0138,5793.8,28.82
GRO,baseline,greedy,0,0.1,0.0,0.2,promo,-1.03,-0.155,0.875,608.37,3.03
GRO,exploration,controlled_variance,0,0.1,0.0,0.2,promo,-1.03,-0.5138,0.5162,607.12,3.02
GRO,causal,twosls,0,0.1,0.0,0.2,promo,-1.03,-2.0,0.97,8490.98,42.23
GRO,baseline,greedy,0,0.2,0.0,0.2,promo,-1.03,-0.2326,0.7974,610.33,3.04
GRO,exploration,controlled_variance,0,0.2,0.0,0.2,promo,-1.03,-0.5527,0.4773,623.28,3.1
GRO,causal,twosls,0,0.2,0.0,0.2,promo,-1.03,-2.0,0.97,8253.27,41.05
GRO,baseline,greedy,0,0.3,0.0,0.2,promo,-1.03,-0.3021,0.7279,617.21,3.07
GRO,exploration,controlled_variance,0,0.3,0.0,0.2,promo,-1.03,-0.5777,0.4523,643.88,3.2
GRO,causal,twosls,0,0.3,0.0,0.2,promo,-1.03,-2.0,0.97,8050.46,40.04
GRO,baseline,greedy,0,0.4,0.0,0.2,promo,-1.03,-0.3712,0.6588,628.96,3.13
GRO,exploration,controlled_variance,0,0.4,0.0,0.2,promo,-1.03,-0.612,0.418,669.0,3.33
GRO,causal,twosls,0,0.4,0.0,0.2,promo,-1.03,-2.0,0.97,7881.17,39.2
GRO,baseline,greedy,0,0.6,0.0,0.2,promo,-1.03,-0.4954,0.5346,667.17,3.32
GRO,exploration,controlled_variance,0,0.6,0.0,0.2,promo,-1.03,-0.6526,0.3774,733.24,3.65
GRO,causal,twosls,0,0.6,0.0,0.2,promo,-1.03,-2.0,0.97,7638.91,38.0
GRO,baseline,greedy,0,0.8,0.0,0.2,promo,-1.03,-0.5936,0.4364,725.48,3.61
GRO,exploration,controlled_variance,0,0.8,0.0,0.2,promo,-1.03,-0.6907,0.3393,817.32,4.07
GRO,causal,twosls,0,0.8,0.0,0.2,promo,-1.03,-2.0,0.97,7520.28,37.41
DID,baseline,greedy,0,0.0,0.0,0.24,promo,-2.55,-0.3849,2.1651,4264.1,90.22
DID,exploration,controlled_variance,0,0.0,0.0,0.24,promo,-2.55,-2.3815,0.1685,2220.3,46.98
DID,causal,twosls,0,0.0,0.0,0.24,promo,-2.55,-2.5445,0.0055,185.81,3.93
DID,baseline,greedy,0,0.1,0.0,0.24,promo,-2.55,-0.5349,2.0151,4292.84,90.83
DID,exploration,controlled_variance,0,0.1,0.0,0.24,promo,-2.55,-2.3713,0.1787,2116.58,44.78
DID,causal,twosls,0,0.1,0.0,0.24,promo,-2.55,-2.0,0.55,454.05,9.61
DID,baseline,greedy,0,0.2,0.0,0.24,promo,-2.55,-1.0548,1.4952,4324.54,91.5
DID,exploration,controlled_variance,0,0.2,0.0,0.24,promo,-2.55,-2.4106,0.1394,2359.16,49.92
DID,causal,twosls,0,0.2,0.0,0.24,promo,-2.55,-2.0,0.55,640.89,13.56
DID,baseline,greedy,0,0.3,0.0,0.24,promo,-2.55,-2.5041,0.0459,3544.73,75.0
DID,exploration,controlled_variance,0,0.3,0.0,0.24,promo,-2.55,-2.3789,0.1711,2669.98,56.49
DID,causal,twosls,0,0.3,0.0,0.24,promo,-2.55,-2.0,0.55,855.0,18.09
DID,baseline,greedy,0,0.4,0.0,0.24,promo,-2.55,-2.4253,0.1247,2452.1,51.88
DID,exploration,controlled_variance,0,0.4,0.0,0.24,promo,-2.55,-2.3634,0.1866,3115.14,65.91
DID,causal,twosls,0,0.4,0.0,0.24,promo,-2.55,-2.0,0.55,1097.37,23.22
DID,baseline,greedy,0,0.6,0.0,0.24,promo,-2.55,-2.3312,0.2188,2632.09,55.69
DID,exploration,controlled_variance,0,0.6,0.0,0.24,promo,-2.55,-2.3959,0.1541,4555.78,96.39
DID,causal,twosls,0,0.6,0.0,0.24,promo,-2.55,-2.0,0.55,1714.24,36.27
DID,baseline,greedy,0,0.8,0.0,0.24,promo,-2.55,-2.3651,0.1849,3599.09,76.15
DID,exploration,controlled_variance,0,0.8,0.0,0.24,promo,-2.55,-2.3813,0.1687,7496.95,158.62
DID,causal,twosls,0,0.8,0.0,0.24,promo,-2.55,-2.0,0.55,2698.65,57.1
PTW,baseline,greedy,0,0.0,0.0,0.24,promo,-2.55,-0.3782,2.1718,4813.05,90.64
PTW,exploration,controlled_variance,0,0.0,0.0,0.24,promo,-2.55,-2.3821,0.1679,2662.46,50.14
PTW,causal,twosls,0,0.0,0.0,0.24,promo,-2.55,-2.6658,0.1158,218.53,4.12
PTW,baseline,greedy,0,0.1,0.0,0.24,promo,-2.55,-0.7662,1.7838,4853.36,91.4
PTW,exploration,controlled_variance,0,0.1,0.0,0.24,promo,-2.55,-2.3076,0.2424,2582.17,48.63
PTW,causal,twosls,0,0.1,0.0,0.24,promo,-2.55,-2.0,0.55,585.37,11.02
PTW,baseline,greedy,0,0.2,0.0,0.24,promo,-2.55,-0.9819,1.5681,4895.86,92.2
PTW,exploration,controlled_variance,0,0.2,0.0,0.24,promo,-2.55,-2.3124,0.2376,2815.21,53.02
PTW,causal,twosls,0,0.2,0.0,0.24,promo,-2.55,-2.0,0.55,882.15,16.61
PTW,baseline,greedy,0,0.3,0.0,0.24,promo,-2.55,-2.3775,0.1725,3617.73,68.13
PTW,exploration,controlled_variance,0,0.3,0.0,0.24,promo,-2.55,-2.3156,0.2344,3183.44,59.95
PTW,causal,twosls,0,0.3,0.0,0.24,promo,-2.55,-2.0,0.55,1207.22,22.74
PTW,baseline,greedy,0,0.4,0.0,0.24,promo,-2.55,-2.4651,0.0849,3465.88,65.27
PTW,exploration,controlled_variance,0,0.4,0.0,0.24,promo,-2.55,-2.2681,0.2819,3681.61,69.34
PTW,causal,twosls,0,0.4,0.0,0.24,promo,-2.55,-2.0,0.55,1559.22,29.36
PTW,baseline,greedy,0,0.6,0.0,0.24,promo,-2.55,-2.2592,0.2908,3384.84,63.75
PTW,exploration,controlled_variance,0,0.6,0.0,0.24,promo,-2.55,-2.2936,0.2564,5366.58,101.07
PTW,causal,twosls,0,0.6,0.0,0.24,promo,-2.55,-2.0,0.55,2426.19,45.69
PTW,baseline,greedy,0,0.8,0.0,0.24,promo,-2.55,-2.3365,0.2135,4818.63,90.75
PTW,exploration,controlled_variance,0,0.8,0.0,0.24,promo,-2.55,-2.3281,0.2219,9102.94,171.44
PTW,causal,twosls,0,0.8,0.0,0.24,promo,-2.55,-2.0,0.55,3867.8,72.84
SHA,baseline,greedy,0,0.0,0.0,0.14,promo,-1.3,-0.1949,1.1051,2564.39,22.7
SHA,exploration,controlled_variance,0,0.0,0.0,0.14,promo,-1.3,-0.7018,0.5982,2860.83,25.33
SHA,causal,twosls,0,0.0,0.0,0.14,promo,-1.3,-2.0,0.7,2045.5,18.11
SHA,baseline,greedy,0,0.1,0.0,0.14,promo,-1.3,-0.2467,1.0533,2627.49,23.26
SHA,exploration,controlled_variance,0,0.1,0.0,0.14,promo,-1.3,-0.7669,0.5331,2921.49,25.87
SHA,causal,twosls,0,0.1,0.0,0.14,promo,-1.3,-2.0,0.7,1915.26,16.96
SHA,baseline,greedy,0,0.2,0.0,0.14,promo,-1.3,-0.3596,0.9404,2692.6,23.84
SHA,exploration,controlled_variance,0,0.2,0.0,0.14,promo,-1.3,-0.8196,0.4804,2983.98,26.42
SHA,causal,twosls,0,0.2,0.0,0.14,promo,-1.3,-2.0,0.7,1822.21,16.13
SHA,baseline,greedy,0,0.3,0.0,0.14,promo,-1.3,-0.4761,0.8239,2759.8,24.43
SHA,exploration,controlled_variance,0,0.3,0.0,0.14,promo,-1.3,-0.8466,0.4534,3048.49,26.99
SHA,causal,twosls,0,0.3,0.0,0.14,promo,-1.3,-2.0,0.7,1764.48,15.62
SHA,baseline,greedy,0,0.4,0.0,0.14,promo,-1.3,-0.5663,0.7337,2829.25,25.05
SHA,exploration,controlled_variance,0,0.4,0.0,0.14,promo,-1.3,-0.8894,0.4106,3115.25,27.58
SHA,causal,twosls,0,0.4,0.0,0.14,promo,-1.3,-2.0,0.7,1740.59,15.41
SHA,baseline,greedy,0,0.6,0.0,0.14,promo,-1.3,-0.7424,0.5576,2975.79,26.35
SHA,exploration,controlled_variance,0,0.6,0.0,0.14,promo,-1.3,-0.9404,0.3596,3256.78,28.83
SHA,causal,twosls,0,0.6,0.0,0.14,promo,-1.3,-2.0,0.7,1790.44,15.85
SHA,baseline,greedy,0,0.8,0.0,0.14,promo,-1.3,-0.8612,0.4388,3134.63,27.75
SHA,exploration,controlled_variance,0,0.8,0.0,0.14,promo,-1.3,-0.9891,0.3109,3411.71,30.21
SHA,causal,twosls,0,0.8,0.0,0.14,promo,-1.3,-2.0,0.7,1967.91,17.42
TNA,baseline,greedy,0,0.0,0.0,0.2,promo,-1.81,-0.2691,1.5409,5133.45,67.72
TNA,exploration,controlled_variance,0,0.0,0.0,0.2,promo,-1.81,-0.9584,0.8516,5383.16,71.02
TNA,causal,twosls,0,0.0,0.0,0.2,promo,-1.81,-3.3178,1.5078,513.9,6.78
TNA,baseline,greedy,0,0.1,0.0,0.2,promo,-1.81,-0.2991,1.5109,5226.19,68.95
TNA,exploration,controlled_variance,0,0.1,0.0,0.2,promo,-1.81,-1.0508,0.7592,5450.84,71.91
TNA,causal,twosls,0,0.1,0.0,0.2,promo,-1.81,-2.0,0.19,82.36,1.09
TNA,baseline,greedy,0,0.2,0.0,0.2,promo,-1.81,-0.6332,1.1768,5317.01,70.14
TNA,exploration,controlled_variance,0,0.2,0.0,0.2,promo,-1.81,-1.6089,0.2011,5189.43,68.46
TNA,causal,twosls,0,0.2,0.0,0.2,promo,-1.81,-2.0,0.19,156.13,2.06
TNA,baseline,greedy,0,0.3,0.0,0.2,promo,-1.81,-0.874,0.936,5407.34,71.34
TNA,exploration,controlled_variance,0,0.3,0.0,0.2,promo,-1.81,-1.5069,0.3031,4515.61,59.57
TNA,causal,twosls,0,0.3,0.0,0.2,promo,-1.81,-2.0,0.19,300.15,3.96
TNA,baseline,greedy,0,0.4,0.0,0.2,promo,-1.81,-0.9897,0.8203,5499.08,72.55
TNA,exploration,controlled_variance,0,0.4,0.0,0.2,promo,-1.81,-1.512,0.298,4005.42,52.84
TNA,causal,twosls,0,0.4,0.0,0.2,promo,-1.81,-2.0,0.19,505.58,6.67
TNA,baseline,greedy,0,0.6,0.0,0.2,promo,-1.81,-1.5971,0.2129,5335.45,70.39
TNA,exploration,controlled_variance,0,0.6,0.0,0.2,promo,-1.81,-1.4602,0.3498,4096.57,54.04
TNA,causal,twosls,0,0.6,0.0,0.2,promo,-1.81,-2.0,0.19,1089.42,14.37
TNA,baseline,greedy,0,0.8,0.0,0.2,promo,-1.81,-1.5043,0.3057,4702.99,62.04
TNA,exploration,controlled_variance,0,0.8,0.0,0.2,promo,-1.81,-1.4769,0.3331,4516.3,59.58
TNA,causal,twosls,0,0.8,0.0,0.2,promo,-1.81,-2.0,0.19,1931.5,25.48
TPA,baseline,greedy,0,0.0,0.0,0.23,promo,-2.13,-0.3219,1.8081,4661.97,81.48
TPA,exploration,controlled_variance,0,0.0,0.0,0.23,promo,-2.13,-2.0679,0.0621,2999.16,52.42
TPA,causal,twosls,0,0.0,0.0,0.23,promo,-2.13,-3.141,1.011,202.56,3.54
TPA,baseline,greedy,0,0.1,0.0,0.23,promo,-2.13,-0.4299,1.7001,4707.16,82.27
TPA,exploration,controlled_variance,0,0.1,0.0,0.23,promo,-2.13,-1.9931,0.1369,2535.73,44.32
TPA,causal,twosls,0,0.1,0.0,0.23,promo,-2.13,-2.0,0.13,116.94,2.04
TPA,baseline,greedy,0,0.2,0.0,0.23,promo,-2.13,-0.8557,1.2743,4753.18,83.07
TPA,exploration,controlled_variance,0,0.2,0.0,0.23,promo,-2.13,-1.9511,0.1789,2578.31,45.06
TPA,causal,twosls,0,0.2,0.0,0.23,promo,-2.13,-2.0,0.13,234.57,4.1
TPA,baseline,greedy,0,0.3,0.0,0.23,promo,-2.13,-1.0176,1.1124,4801.78,83.92
TPA,exploration,controlled_variance,0,0.3,0.0,0.23,promo,-2.13,-1.9676,0.1624,2569.29,44.91
TPA,causal,twosls,0,0.3,0.0,0.23,promo,-2.13,-2.0,0.13,393.56,6.88
TPA,baseline,greedy,0,0.4,0.0,0.23,promo,-2.13,-2.1298,0.0002,4236.97,74.05
TPA,exploration,controlled_variance,0,0.4,0.0,0.23,promo,-2.13,-1.9684,0.1616,2770.22,48.42
TPA,causal,twosls,0,0.4,0.0,0.23,promo,-2.13,-2.0,0.13,591.13,10.33
TPA,baseline,greedy,0,0.6,0.0,0.23,promo,-2.13,-2.001,0.129,3138.82,54.86
TPA,exploration,controlled_variance,0,0.6,0.0,0.23,promo,-2.13,-1.9707,0.1593,3426.09,59.88
TPA,causal,twosls,0,0.6,0.0,0.23,promo,-2.13,-2.0,0.13,1112.09,19.44
TPA,baseline,greedy,0,0.8,0.0,0.23,promo,-2.13,-1.932,0.198,3185.02,55.67
TPA,exploration,controlled_variance,0,0.8,0.0,0.23,promo,-2.13,-1.9402,0.1898,4533.54,79.24
TPA,causal,twosls,0,0.8,0.0,0.23,promo,-2.13,-2.0,0.13,1864.26,32.58
TTI,baseline,greedy,0,0.0,0.0,0.27,promo,-2.84,-0.428,2.412,4077.91,93.16
TTI,exploration,controlled_variance,0,0.0,0.0,0.27,promo,-2.84,-2.7462,0.0938,2005.06,45.81
TTI,causal,twosls,0,0.0,0.0,0.27,promo,-2.84,-3.5487,0.7087,346.43,7.91
TTI,baseline,greedy,0,0.1,0.0,0.27,promo,-2.84,-0.9174,1.9226,4101.34,93.7
TTI,exploration,controlled_variance,0,0.1,0.0,0.27,promo,-2.84,-2.7476,0.0924,2195.36,50.15
TTI,causal,twosls,0,0.1,0.0,0.27,promo,-2.84,-2.0,0.84,766.02,17.5
TTI,baseline,greedy,0,0.2,0.0,0.27,promo,-2.84,-2.7092,0.1308,3205.13,73.22
TTI,exploration,controlled_variance,0,0.2,0.0,0.27,promo,-2.84,-2.6742,0.1658,2532.1,57.85
TTI,causal,twosls,0,0.2,0.0,0.27,promo,-2.84,-2.0,0.84,1005.85,22.98
TTI,baseline,greedy,0,0.3,0.0,0.27,promo,-2.84,-2.898,0.058,2762.48,63.11
TTI,exploration,controlled_variance,0,0.3,0.0,0.27,promo,-2.84,-2.737,0.103,3022.52,69.05
TTI,causal,twosls,0,0.3,0.0,0.27,promo,-2.84,-2.0,0.84,1260.64,28.8
TTI,baseline,greedy,0,0.4,0.0,0.27,promo,-2.84,-2.7396,0.1004,2312.57,52.83
TTI,exploration,controlled_variance,0,0.4,0.0,0.27,promo,-2.84,-2.6787,0.1613,3729.37,85.2
TTI,causal,twosls,0,0.4,0.0,0.27,promo,-2.84,-2.0,0.84,1538.92,35.16
TTI,baseline,greedy,0,0.6,0.0,0.27,promo,-2.84,-2.6973,0.1427,3006.3,68.68
TTI,exploration,controlled_variance,0,0.6,0.0,0.27,promo,-2.84,-2.6692,0.1708,6375.02,145.64
TTI,causal,twosls,0,0.6,0.0,0.27,promo,-2.84,-2.0,0.84,2282.81,52.15
TTI,baseline,greedy,0,0.8,0.0,0.27,promo,-2.84,-2.6686,0.1714,4895.84,111.85
TTI,exploration,controlled_variance,0,0.8,0.0,0.27,promo,-2.84,-2.6385,0.2015,13054.06,298.23
TTI,causal,twosls,0,0.8,0.0,0.27,promo,-2.84,-2.0,0.84,3738.59,85.41
SDR,baseline,greedy,1,0.0,0.062,0.28,loop,-2.79,-0.4367,2.3533,3566.76,90.32
SDR,exploration,controlled_variance,1,0.0,0.062,0.28,loop,-2.79,-2.9108,0.1208,1789.18,45.31
SDR,causal,twosls,1,0.0,0.062,0.28,loop,-2.79,-2.4653,0.3247,291.58,7.38
SDR,baseline,greedy,1,0.1,0.062,0.28,loop,-2.79,-0.6342,2.1558,3582.33,90.71
